Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/11/2020 	_x86_64_	(32 CPU)

12:29:08 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:26 PM   12    4.26    0.00    9.22   55.32    0.00    1.77    0.00    0.00    0.00   29.43
12:29:26 PM   13    2.66    0.00    2.66   33.08    0.00    3.42    0.00    0.00    0.00   58.17
12:29:26 PM   14    6.18    0.00    9.82   50.91    0.00    4.36    0.00    0.00    0.00   28.73
12:29:26 PM   15    2.16    0.00    3.60   31.65    0.00    2.16    0.00    0.00    0.00   60.43
12:29:26 PM   16    4.48    0.00    6.72   48.88    0.00    7.46    0.00    0.00    0.00   32.46
12:29:26 PM   17    1.72    0.00    4.48   21.38    0.00    0.69    0.00    0.00    0.00   71.72
12:29:26 PM   18    8.74    0.00   44.41    2.10    0.00   15.03    0.00    0.00    0.00   29.72
12:29:26 PM   19    9.32    0.00   13.26   59.50    0.00    3.94    0.00    0.00    0.00   13.98
12:29:26 PM   20   10.14    0.00   45.45    9.09    0.00   19.58    0.00    0.00    0.00   15.73
12:29:26 PM   21    6.47    0.00   10.07   50.36    0.00    2.52    0.00    0.00    0.00   30.58
12:29:26 PM   22   11.51    0.00   15.47   60.43    0.00    5.76    0.00    0.00    0.00    6.83
12:29:26 PM   23    8.85    0.00   13.08   56.54    0.00    6.54    0.00    0.00    0.00   15.00
12:29:26 PM   24   12.41    0.00   15.69   58.03    0.00    5.84    0.00    0.00    0.00    8.03
12:29:26 PM   25    8.88    0.00   14.29   53.28    0.00    8.49    0.00    0.00    0.00   15.06
12:29:26 PM   26    8.76    0.00   14.23   63.50    0.00    4.01    0.00    0.00    0.00    9.49
12:29:26 PM   27    1.81    0.00    2.90   31.88    0.00    1.45    0.00    0.00    0.00   61.96
12:29:26 PM   28    7.04    0.00   10.74   59.26    0.00    7.78    0.00    0.00    0.00   15.19
12:29:26 PM   29    1.05    0.00    2.79   24.39    0.00    0.35    0.00    0.00    0.00   71.43
12:29:26 PM   30    5.40    0.00    9.35   59.35    0.00    1.80    0.00    0.00    0.00   24.10
12:29:26 PM   31    1.54    0.00    3.47   28.57    0.00    8.49    0.00    0.00    0.00   57.92

12:29:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:29 PM  all    5.54    0.00   12.29   37.63    0.00    3.98    0.00    0.00    0.00   40.56
12:29:29 PM    0    4.27    0.00   23.84   25.62    0.00    1.78    0.00    0.00    0.00   44.48
12:29:29 PM    1    2.70    0.00   15.54    1.35    0.00    1.01    0.00    0.00    0.00   79.39
12:29:29 PM    2    6.32    0.00   22.81   34.39    0.00    1.40    0.00    0.00    0.00   35.09
12:29:29 PM    3    1.02    0.00    4.41    4.41    0.00    0.00    0.00    0.00    0.00   90.17
12:29:29 PM    4    9.09    0.00   13.82   57.82    0.00    3.64    0.00    0.00    0.00   15.64
12:29:29 PM    5    2.28    0.00    4.94   22.43    0.00    1.14    0.00    0.00    0.00   69.20
12:29:29 PM    6    4.89    0.00   12.41   48.87    0.00    3.38    0.00    0.00    0.00   30.45
12:29:29 PM    7    1.46    0.00    2.92   17.88    0.00    1.82    0.00    0.00    0.00   75.91
12:29:29 PM    8    8.65    0.00   47.40    4.84    0.00    6.92    0.00    0.00    0.00   32.18
12:29:29 PM    9    1.44    0.00    3.60   30.58    0.00    0.72    0.00    0.00    0.00   63.67
12:29:29 PM   10    5.30    0.00    9.19   58.66    0.00    0.71    0.00    0.00    0.00   26.15
12:29:29 PM   11    2.70    0.00    3.86   41.70    0.00    2.70    0.00    0.00    0.00   49.03
12:29:29 PM   12    4.61    0.00    8.51   51.77    0.00    1.42    0.00    0.00    0.00   33.69
12:29:29 PM   13    1.87    0.00    3.37   27.34    0.00    3.37    0.00    0.00    0.00   64.04
12:29:29 PM   14    4.71    0.00    8.70   42.75    0.00    2.54    0.00    0.00    0.00   41.30
12:29:29 PM   15    4.61    0.00    6.03   29.08    0.00    1.42    0.00    0.00    0.00   58.87
12:29:29 PM   16    5.90    0.00    6.27   42.07    0.00    8.12    0.00    0.00    0.00   37.64
12:29:29 PM   17    1.74    0.00    1.74   21.18    0.00    0.35    0.00    0.00    0.00   75.00
12:29:29 PM   18    8.45    0.00   44.72    1.06    0.00   16.90    0.00    0.00    0.00   28.87
12:29:29 PM   19    9.42    0.00   11.96   57.97    0.00    3.99    0.00    0.00    0.00   16.67
12:29:29 PM   20   10.70    0.00   18.08   43.54    0.00   15.87    0.00    0.00    0.00   11.81
12:29:29 PM   21    9.23    0.00   14.02   55.35    0.00    6.64    0.00    0.00    0.00   14.76
12:29:29 PM   22   11.03    0.00   15.81   57.35    0.00    6.99    0.00    0.00    0.00    8.82
12:29:29 PM   23    9.02    0.00   13.53   58.27    0.00    6.02    0.00    0.00    0.00   13.16
12:29:29 PM   24   12.73    0.00   17.09   57.82    0.00    4.73    0.00    0.00    0.00    7.64
12:29:29 PM   25    9.26    0.00   12.59   60.37    0.00    4.44    0.00    0.00    0.00   13.33
12:29:29 PM   26    8.06    0.00   13.55   61.54    0.00    5.13    0.00    0.00    0.00   11.72
12:29:29 PM   27    2.52    0.00    3.60   36.69    0.00    0.72    0.00    0.00    0.00   56.47
12:29:29 PM   28    5.62    0.00   11.24   57.30    0.00    7.49    0.00    0.00    0.00   18.35
12:29:29 PM   29    1.06    0.00    2.46   24.65    0.00    0.35    0.00    0.00    0.00   71.48
12:29:29 PM   30    5.28    0.00    9.51   53.17    0.00    1.41    0.00    0.00    0.00   30.63
12:29:29 PM   31    2.26    0.00    2.63   27.07    0.00    4.14    0.00    0.00    0.00   63.91

12:29:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:29:32 PM  all    8.89    0.00   14.02   36.37    0.00    5.03    0.00    0.00    0.00   35.69
12:29:32 PM    0    5.73    0.00   30.11   27.24    0.00    2.87    0.00    0.00    0.00   34.05
12:29:32 PM    1    1.70    0.00    7.14    5.78    0.00    0.00    0.00    0.00    0.00   85.37
12:29:32 PM    2    6.97    0.00   25.09   25.78    0.00    1.39    0.00    0.00    0.00   40.77
12:29:32 PM    3   12.76    0.00   10.34   14.83    0.00    0.34    0.00    0.00    0.00   61.72
12:29:32 PM    4    9.71    0.00   16.55   56.83    0.00    6.12    0.00    0.00    0.00   10.79
12:29:32 PM    5    3.79    0.00    6.44   21.59    0.00    3.41    0.00    0.00    0.00   64.77
12:29:32 PM    6    6.99    0.00   15.81   45.96    0.00    4.41    0.00    0.00    0.00   26.84
12:29:32 PM    7   10.22    0.00    7.66   19.71    0.00    4.01    0.00    0.00    0.00   58.39
12:29:32 PM    8    9.41    0.00   47.74    6.62    0.00    6.62    0.00    0.00    0.00   29.62
12:29:32 PM    9    9.79    0.00    6.99   30.42    0.00    3.15    0.00    0.00    0.00   49.65
12:29:32 PM   10   17.13    0.00   10.84   50.00    0.00    1.05    0.00    0.00    0.00   20.98
12:29:32 PM   11    2.99    0.00    5.60   35.45    0.00    6.34    0.00    0.00    0.00   49.63
12:29:32 PM   12   13.52    0.00   10.32   46.98    0.00    1.42    0.00    0.00    0.00   27.76
12:29:32 PM   13    4.78    0.00    5.15   26.10    0.00    5.88    0.00    0.00    0.00   58.09
12:29:32 PM   14   13.43    0.00    9.54   44.88    0.00    2.83    0.00    0.00    0.00   29.33
12:29:32 PM   15    9.61    0.00    6.05   28.47    0.00    2.49    0.00    0.00    0.00   53.38
12:29:32 PM   16    5.58    0.00   11.52   43.87    0.00    6.69    0.00    0.00    0.00   32.34
12:29:32 PM   17    4.81    0.00    5.15   17.87    0.00    0.69    0.00    0.00    0.00   71.48
