Linux 3.10.0-1062.7.1.el7.x86_64 (mcracpoc1.example.com) 	02/10/2020 	_x86_64_	(8 CPU)

04:18:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:26 PM    4   27.46    0.00   22.54   32.75    0.00   16.90    0.00    0.00    0.00    0.35
04:19:26 PM    5   22.54    0.00   29.23   35.92    0.00   11.27    0.00    0.00    0.00    1.06
04:19:26 PM    6   15.47    0.00   27.34   44.60    0.00    7.55    0.00    0.00    0.00    5.04
04:19:26 PM    7   11.55    0.00   19.86   57.76    0.00    6.14    0.00    0.00    0.00    4.69

04:19:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:29 PM  all   20.47    0.00   27.98   36.25    0.00   11.98    0.00    0.00    0.00    3.31
04:19:29 PM    0   14.23    0.00   30.66   37.23    0.00   13.14    0.00    0.00    0.00    4.74
04:19:29 PM    1   33.45    0.00   20.42   28.87    0.00   15.49    0.00    0.00    0.00    1.76
04:19:29 PM    2   15.52    0.00   30.69   42.96    0.00    7.22    0.00    0.00    0.00    3.61
04:19:29 PM    3   22.38    0.00   23.47   36.10    0.00   13.36    0.00    0.00    0.00    4.69
04:19:29 PM    4   28.52    0.00   27.11   25.35    0.00   18.66    0.00    0.00    0.00    0.35
04:19:29 PM    5   19.93    0.00   31.32   34.16    0.00   14.23    0.00    0.00    0.00    0.36
04:19:29 PM    6   18.21    0.00   30.71   44.64    0.00    4.29    0.00    0.00    0.00    2.14
04:19:29 PM    7   11.51    0.00   29.14   41.01    0.00    8.99    0.00    0.00    0.00    9.35

04:19:29 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
04:19:32 PM  all   16.14    0.00   23.37   46.29    0.00   10.37    0.00    0.00    0.00    3.82
04:19:32 PM    0   15.02    0.00   21.98   47.62    0.00   11.72    0.00    0.00    0.00    3.66
04:19:32 PM    1   14.02    0.00   26.20   38.75    0.00   14.76    0.00    0.00    0.00    6.27
04:19:32 PM    2   15.44    0.00   22.06   49.63    0.00    9.93    0.00    0.00    0.00    2.94
04:19:32 PM    3   12.92    0.00   18.82   54.61    0.00    7.38    0.00    0.00    0.00    6.27
04:19:32 PM    4   20.73    0.00   27.27   32.73    0.00   18.91    0.00    0.00    0.00    0.36
